date,high,low,open,close,volume,quoteVolume,weightedAverage
1444003200,0.00799999,0.0006,0.004,0.000945,28.22546082,23947.46842555,0.00117864
1444017600,0.000999,0.00070099,0.00090001,0.00077,18.20397103,22375.98181303,0.00081354
1444032000,0.00079448,0.0006,0.000756,0.000675,36.19556655,54904.05327665,0.00065925
1444046400,0.001101,0.00069983,0.00069983,0.00099,46.96838898,49682.43141568,0.00094537
1444060800,0.00169874,0.000902,0.00099,0.001287,53.18577293,43261.15289595,0.00122941
1444075200,0.001599,0.0008,0.0013,0.000907,48.00257286,44421.50137537,0.00108061
1444089600,0.001096,0.0008001,0.000916,0.00081099,21.72978598,23990.93689363,0.00090574
1444104000,0.001096,0.000726,0.000803,0.001096,14.39333425,15688.25554653,0.00091745
1444118400,0.001139,0.000908,0.000993,0.001139,17.12476426,15925.16941429,0.00107532
1444132800,0.00113998,0.00081059,0.00113998,0.000861,19.32420281,21248.62420598,0.00090943
1444147200,0.00088899,0.0007303,0.00086999,0.000774,27.33590982,35385.20839483,0.00077252
1444161600,0.00082,0.00066002,0.000766,0.0007649,21.796088,30339.37269673,0.0007184
1444176000,0.00078,0.000706,0.00077266,0.000754,0.73234719,965.96771606,0.00075814
1444190400,0.000746,0.00064101,0.000746,0.00069297,19.18713462,28463.99093633,0.00067408
1444204800,0.0007036,0.00063005,0.000686,0.00063005,10.6693148,16429.2754789,0.0006494
1444219200,0.000643,0.0005421,0.00063008,0.000569,40.71160291,68538.96748899,0.00059399
1444233600,0.00060899,0.00057015,0.00057015,0.000597,4.65214229,7887.34849243,0.00058982
1444248000,0.00063,0.00055,0.000603,0.00063,8.65426785,14663.41053697,0.00059019
1444262400,0.00063586,0.0006,0.0006301,0.0006,3.4500157,5648.80118888,0.00061075
1444276800,0.00063,0.00059001,0.000606,0.00063,6.25363698,10265.35433248,0.00060919
1444291200,0.000635,0.00060046,0.00062999,0.000601,1.64725626,2661.78956991,0.00061885
1444305600,0.00062685,0.000575,0.00061482,0.00057502,12.32114215,20708.37982006,0.00059498
1444320000,0.00057501,0.00055,0.00057501,0.00055005,8.99147185,16001.07284381,0.00056192
1444334400,0.00056763,0.00054,0.00055005,0.00054,12.93557316,23494.79342626,0.00055057
1444348800,0.00054001,0.00052001,0.00054001,0.00052015,3.3312565,6267.54479538,0.0005315
1444363200,0.00053122,0.00051716,0.00052992,0.00051716,5.23340492,9978.20579136,0.00052448
1444377600,0.00056266,0.00051363,0.00051716,0.00053098,4.55833443,8443.08657092,0.00053988
1444392000,0.00056266,0.00041701,0.00052727,0.00049298,28.5191196,57965.21635398,0.000492
1444406400,0.00050998,0.00046022,0.000493,0.00046022,3.87495829,7997.98342621,0.00048449
1444420800,0.00052701,0.00046019,0.00048957,0.00052,23.63255944,45681.985778,0.00051732
1444435200,0.00051995,0.00050002,0.00051995,0.00050002,0.97229912,1936.86416196,0.00050199
1444449600,0.0004928,0.00047,0.00049111,0.00048632,3.08351896,6497.07124118,0.0004746
1444464000,0.00047501,0.00046201,0.00047501,0.00046203,0.99803721,2140.27712359,0.00046631
1444478400,0.00051999,0.00047,0.00047,0.00051999,1.878606,3769.51433385,0.00049836
1444492800,0.00051,0.00047049,0.00051,0.0005,2.32349415,4724.15791098,0.00049183
1444507200,0.00052,0.0004805,0.00049993,0.00052,9.3016604,18139.34419817,0.00051278
1444521600,0.00052,0.00050043,0.00051998,0.00050043,1.29503793,2523.90502164,0.0005131
1444536000,0.00052,0.00050045,0.0005196,0.00052,0.33307687,642.44107501,0.00051845
1444550400,0.00050127,0.00050045,0.00050127,0.00050046,0.17392048,347.27984405,0.0005008
1444564800,0.00051299,0.00051299,0.00051299,0.00051299,0.0256495,50,0.00051299
1444579200,0.00051401,0.00050003,0.000513,0.00050003,5.78723503,11555.32652443,0.00050082
1444593600,0.00051932,0.00050003,0.000513,0.00050003,0.43443363,868.69039279,0.0005001
1444608000,0.00051907,0.0004747,0.00050003,0.00047655,2.03720464,4209.3109226,0.00048397
1444622400,0.00051908,0.00047277,0.00047544,0.00051908,0.83289623,1613.69772832,0.00051614
1444636800,0.00051144,0.0004701,0.00049302,0.00047332,4.94637986,10414.07719702,0.00047497
1444651200,0.00054,0.00046565,0.00047331,0.00054,24.4625116,47268.86116132,0.00051751
1444665600,0.00053999,0.00051578,0.00051582,0.00052,0.39527365,747.44727778,0.00052883
1444680000,0.00052,0.00051001,0.00052,0.00051001,0.84839172,1655.40168743,0.00051249
1444694400,0.00054,0.00046522,0.00050999,0.00050977,3.33510246,6740.46539448,0.00049478
1444708800,0.00050996,0.00048222,0.00048227,0.00050996,0.04954474,99.87811898,0.00049605
1444723200,0.00050996,0.00050996,0.00050996,0.00050996,0,0,0.00050996
1444737600,0.0005068,0.000466,0.0005068,0.00049134,6.19175542,13239.57143213,0.00046767
1444752000,0.000486,0.0004603,0.000486,0.0004603,9.78921306,21062.65953482,0.00046476
1444766400,0.00050424,0.00047835,0.00047835,0.00050424,1.89672328,3825.33366905,0.00049583
1444780800,0.00050424,0.00047007,0.00047187,0.00050185,1.51678956,3209.96279042,0.00047252
1444795200,0.00050055,0.000465,0.00049787,0.000465,3.10802025,6536.43796996,0.00047549
1444809600,0.00048275,0.00046088,0.00048275,0.00046088,0.04038751,86.58603739,0.00046644
1444824000,0.00047976,0.00046,0.00046089,0.00047976,4.93528428,10712.12563861,0.00046071
1444838400,0.00046001,0.00042,0.00046001,0.00044062,4.65405765,10488.87749572,0.00044371
1444852800,0.00044224,0.00042,0.00043909,0.00042,0.84141931,1982.05454357,0.00042451
1444867200,0.000472,0.0004111,0.00042,0.0004251,1.32116499,3084.22750649,0.00042836
