date,high,low,open,close,volume,quoteVolume,weightedAverage
1482120000,0.00025,2e-05,2e-05,5.4e-05,300.17350678,4621979.4467098,6.494e-05
1482134400,7.888e-05,2.599e-05,5.208e-05,2.7e-05,554.98809664,13414761.049212,4.137e-05
1482148800,3.63e-05,2.507e-05,2.711e-05,2.771e-05,177.96366807,5797342.2804334,3.069e-05
1482163200,3.4e-05,2.6e-05,2.793e-05,2.982e-05,115.22822635,3934054.5920133,2.928e-05
1482177600,3.022e-05,2.451e-05,2.895e-05,2.5e-05,61.07020794,2248730.4514177,2.715e-05
1482192000,2.552e-05,2.2e-05,2.52e-05,2.423e-05,42.69927168,1806352.888219,2.363e-05
1482206400,2.5e-05,1.883e-05,2.432e-05,1.952e-05,49.14965493,2274988.8449325,2.16e-05
1482220800,2.494e-05,1.972e-05,1.986e-05,2.202e-05,54.04572088,2410781.0956175,2.241e-05
1482235200,2.4e-05,2.029e-05,2.234e-05,2.194e-05,35.6333354,1626276.2769554,2.191e-05
1482249600,2.198e-05,1.946e-05,2.197e-05,2.099e-05,24.5753646,1196466.7497954,2.053e-05
1482264000,2.134e-05,1.63e-05,2.078e-05,1.631e-05,44.84926682,2419371.9770832,1.853e-05
1482278400,1.739e-05,1.63e-05,1.65e-05,1.719e-05,6.69128516,398921.38939853,1.677e-05
1482292800,2e-05,1.57e-05,1.719e-05,1.832e-05,35.98143586,2002141.258517,1.797e-05
1482307200,1.918e-05,1.724e-05,1.832e-05,1.79e-05,7.59162258,422347.38178192,1.797e-05
1482321600,1.923e-05,1.629e-05,1.79e-05,1.662e-05,21.88031443,1284140.8982931,1.703e-05
1482336000,1.764e-05,1.572e-05,1.691e-05,1.629e-05,16.872833,1015211.6191963,1.662e-05
1482350400,1.752e-05,1.625e-05,1.626e-05,1.657e-05,3.46548357,208269.70158201,1.663e-05
1482364800,1.699e-05,1.601e-05,1.656e-05,1.675e-05,2.90551737,177360.61201832,1.638e-05
1482379200,1.632e-05,1.255e-05,1.628e-05,1.401e-05,21.95838969,1579706.0367637,1.39e-05
1482393600,1.51e-05,1.272e-05,1.4e-05,1.418e-05,6.19739907,434990.92985207,1.424e-05
1482408000,1.488e-05,1.305e-05,1.404e-05,1.432e-05,5.51575542,393735.72231166,1.4e-05
1482422400,1.45e-05,1.308e-05,1.435e-05,1.33e-05,2.09223342,155277.33244215,1.347e-05
1482436800,1.487e-05,1.32e-05,1.331e-05,1.487e-05,2.5030573,176903.23561319,1.414e-05
1482451200,1.48e-05,1.32e-05,1.434e-05,1.323e-05,2.31187399,168898.19338682,1.368e-05
1482465600,1.348e-05,1.3e-05,1.323e-05,1.304e-05,8.34349552,639106.95040575,1.305e-05
1482480000,1.329e-05,1.191e-05,1.302e-05,1.32e-05,15.71240999,1225709.8833996,1.281e-05
1482494400,1.303e-05,1.2e-05,1.259e-05,1.201e-05,3.07263473,248881.71387075,1.234e-05
1482508800,1.3e-05,1.172e-05,1.205e-05,1.221e-05,1.90393254,155165.78331589,1.227e-05
1482523200,1.247e-05,1.165e-05,1.222e-05,1.202e-05,1.73651297,143728.88413844,1.208e-05
1482537600,1.267e-05,1.2e-05,1.201e-05,1.247e-05,0.60027659,49159.55510381,1.221e-05
1482552000,1.215e-05,1.2e-05,1.207e-05,1.2e-05,1.49333711,124342.32835159,1.2e-05
1482566400,1.522e-05,1.197e-05,1.2e-05,1.345e-05,3.37066765,244523.92914851,1.378e-05
1482580800,1.499e-05,1.302e-05,1.35e-05,1.369e-05,0.86759651,62113.28777297,1.396e-05
1482595200,1.384e-05,1.259e-05,1.384e-05,1.336e-05,1.1652035,89001.10148117,1.309e-05
1482609600,1.341e-05,1.235e-05,1.332e-05,1.236e-05,1.30666654,103753.63947203,1.259e-05
