date,high,low,open,close,volume,quoteVolume,weightedAverage
1404316800,0.044,0.03,0.044,0.03,0.1929456,5.3174,0.0362857
1404331200,0.03,0.03,0.03,0.03,0,0,0.03
1404345600,0.0425,0.03,0.03,0.0425,1.99069551,53.45266357,0.03724221
1404360000,0.0425,0.02812,0.03100082,0.0425,0.92083965,22.37263903,0.04115918
1404374400,0.0425,0.0425,0.0425,0.0425,0,0,0.0425
1404388800,0.03499,0.02852201,0.03499,0.0295,0.05010292,1.6864014,0.02970996
1404403200,0.03298,0.0301,0.0301,0.03298,0.20595615,6.62266476,0.03109868
1404417600,0.03499,0.03298,0.03298,0.034,0.05325168,1.5528735,0.03429235
1404432000,0.034,0.03298001,0.034,0.03298001,0.01049867,0.31788096,0.03302707
1404446400,0.03298001,0.03298001,0.03298001,0.03298001,0,0,0.03298001
1404460800,0.03298001,0.03298001,0.03298001,0.03298001,0,0,0.03298001
1404475200,0.02950013,0.027,0.02950013,0.027,0.4332368,15.27468898,0.02836305
1404489600,0.02610004,0.02610001,0.02610004,0.02610001,0.00789806,0.30260755,0.02610001
1404504000,0.0336994,0.03369939,0.03369939,0.0336994,0.28138998,8.35,0.03369939
1404518400,0.0336994,0.0336994,0.0336994,0.0336994,0,0,0.0336994
1404532800,0.0336994,0.0336994,0.0336994,0.0336994,0,0,0.0336994
1404547200,0.0336994,0.0336994,0.0336994,0.0336994,0,0,0.0336994
1404561600,0.0336994,0.0336994,0.0336994,0.0336994,0,0,0.0336994
1404576000,0.03000005,0.03,0.03000005,0.03,0.02906442,0.96881366,0.03000001
1404590400,0.03,0.03,0.03,0.03,0,0,0.03
1404604800,0.028,0.028,0.028,0.028,0.54159826,19.342795,0.028
1404619200,0.028,0.028,0.028,0.028,0,0,0.028
1404633600,0.02800002,0.028,0.02800002,0.028,0.56,20,0.028
1404648000,0.02800019,0.028,0.02800019,0.028,1.38422397,49.43656895,0.028
1404662400,0.028,0.028,0.028,0.028,0,0,0.028
1404676800,0.02949971,0.02801758,0.02801758,0.02949971,0.14838899,5.2208615,0.02842232
1404691200,0.02949971,0.02949971,0.02949971,0.02949971,0,0,0.02949971
1404705600,0.02949971,0.02949971,0.02949971,0.02949971,0,0,0.02949971
1404720000,0.0322,0.03219994,0.03219999,0.03219998,0.11122283,3.45412668,0.03219998
1404734400,0.03058999,0.03058996,0.03058999,0.03058996,0.00831824,0.27192724,0.03058997
1404748800,0.02811058,0.028,0.02811058,0.028,0.41041774,14.65305763,0.02800901
1404763200,0.02816996,0.02816995,0.02816996,0.02816995,0.02550004,0.90522145,0.02816995
1404777600,0.02651013,0.0261,0.02651013,0.0261,0.02868387,1.09477855,0.02620062
1404792000,0.0261,0.0261,0.0261,0.0261,0,0,0.0261
1404806400,0.0261,0.0261,0.0261,0.0261,0.00562731,0.21560576,0.0261
1404820800,0.0261,0.023,0.0261,0.023,0.55081807,22.81673928,0.02414096
1404835200,0.0200122,0.0200122,0.0200122,0.0200122,0.00663502,0.33154883,0.0200122
1404849600,0.035,0.02997601,0.02997601,0.035,1.09968668,33.66681514,0.03266381
1404864000,0.035,0.035,0.035,0.035,0,0,0.035
1404878400,0.035,0.035,0.035,0.035,0,0,0.035
1404892800,0.03,0.03,0.03,0.03,0.00333666,0.11122233,0.03
1404907200,0.03,0.03,0.03,0.03,0.05666333,1.88877767,0.03
1404921600,0.02650229,0.02650229,0.02650229,0.02650229,0.00294175,0.11099988,0.02650229
1404936000,0.02650229,0.02650229,0.02650229,0.02650229,0,0,0.02650229
1404950400,0.02650229,0.02650229,0.02650229,0.02650229,0,0,0.02650229
1404964800,0.02650229,0.02650229,0.02650229,0.02650229,0,0,0.02650229
1404979200,0.02651165,0.02651164,0.02651165,0.02651164,0.04138516,1.56101853,0.02651164
1404993600,0.02651164,0.02651164,0.02651164,0.02651164,0,0,0.02651164
1405008000,0.02651164,0.02651164,0.02651164,0.02651164,0.00185581,0.07,0.02651164
1405022400,0.02651164,0.02651164,0.02651164,0.02651164,0,0,0.02651164
1405036800,0.02651164,0.02651164,0.02651164,0.02651164,0,0,0.02651164
1405051200,0.02810235,0.02651164,0.02651164,0.02810235,0.26716988,10.03765583,0.02661676
1405065600,0.03181403,0.02810236,0.03181402,0.02810236,0.14834602,4.89882057,0.03028198
1405080000,0.02875,0.02875,0.02875,0.02875,0.00958107,0.33325495,0.02875
1405094400,0.02875,0.02875,0.02875,0.02875,0,0,0.02875
